A§o,Mes,Nombre Servicio,Servicio en 67A,Cantidad,Senasa,Otros,Sin dato,RD,Haiti,Otros,Sin dato,Masculino,Femenino
2016,10,"ULTRASONOGRAFIA DIAGNOSTICA DE MAMA, CON TRANSDUCTOR DE 7 MHZ O MAS",Sonograf°a,2,2,0,0,1,0,0,1,0,2
2016,10,ULTRASONOGRAFIAS DIAGNOSTICAS DE TEJIDOS BLANDOS DE PARED ABDOMINAL Y ,Sonograf°a,2,2,0,0,2,0,0,0,1,1
2016,10,VIDEO COLONOSCOP?A DIAGN?STICA,Rectocismoidoscopia,17,16,1,0,17,0,0,0,7,10
2016,10,VIDEO COLONOSCOP?A DIAGN?STICA (CON BIOPSIA),Rectocismoidoscopia,1,0,0,0,1,0,0,0,0,1
2016,11,BIOPSIA CERRADA (ENDOSCOPICA) DE ESTOMAGO SOD,Endoscop°as G†strica,4,3,0,0,3,1,0,0,2,2
2016,11,BIOPSIA POR TOMOGRAFIA ,Tomograf°a,11,8,2,0,10,0,1,0,4,7
2016,11,BIOPSIA SONODIRIGIDA DE CUELLO (GANGLIOS Y TIROIDES Y MASAS),Sonograf°a,1,1,0,0,1,0,0,0,0,1
2016,11,BIOPSIA SONODIRIGIDA DE MAMAS,Sonograf°a,31,19,11,0,31,0,0,0,0,31
2016,11,BIOPSIA SONODIRIGIDA DE MAMAS CON TRUCUT + AGUJA,Sonograf°a,1,1,0,0,1,0,0,0,0,1
2016,11,BIOPSIA SONODIRIGIDA DE PROSTATA,Sonograf°a,31,26,5,0,31,0,0,0,31,0
2016,11,BIOPSIA SONODIRIGIDA DE TIROIDES,Sonograf°a,43,26,15,0,43,0,0,0,5,38
2016,11,BIOPSIA SONODIRIGIDA PARTES BLANDAS (CON TRUCUT),Sonograf°a,4,2,1,0,4,0,0,0,2,2
2016,11,CITOSCOPIA ,Cistoscop°a,23,21,2,0,22,0,1,0,14,9
2016,11,COLPOSCOPIA CON BIOPSIA,Colposcop°a,10,7,3,0,10,0,0,0,0,10
2016,11,COMPRESION FOCAL UNILATERAL,Otros servicios de im†genes,3,1,2,0,3,0,0,0,0,3
2016,11,ESTUDIO DE COLORACION BASICA EN CITOLOGIA CERVICOVAGINAL (PAPANICOLAU),Otros servicios de im†genes,1,1,0,0,1,0,0,0,0,1
2016,11,INMUNOHISTOQUIMICA TEJIDOS SOLIDOS,Otros servicios de im†genes,2,0,2,0,2,0,0,0,0,2
2016,11,MAMOGRAFIA BILATERAL,Mamograf°a,434,399,26,0,420,2,2,10,2,432
2016,11,MARCAJE 12 PLACAS,Mamograf°a,1,1,0,0,1,0,0,0,0,1
2016,11,NASOFIBROLARINGOSCOPIA,Endoscop°as Aparato Respiratorio,6,6,0,0,6,0,0,0,3,3
2016,11,RX-ABDOMEN SIMPLE 2 POSICIONES,Radiograf°a,2,1,1,0,2,0,0,0,0,2
2016,11,RX-ABDOMEN SIMPLE AP,Radiograf°a,10,7,3,0,10,0,0,0,4,6
2016,11,RX-CADERA COMPARATIVA,Radiograf°a,2,2,0,0,2,0,0,0,1,1
2016,11,RX-CARA (CADA POSICION),Radiograf°a,1,1,0,0,1,0,0,0,0,1
2016,11,RX-CODO AP Y LATERAL,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2016,11,RX-COLUMNA CERVICAL AP,Radiograf°a,6,5,1,0,6,0,0,0,4,2
2016,11,RX-COLUMNA CERVICAL AP Y LATERAL,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2016,11,RX-COLUMNA CERVICAL UN MINIMO DE 4 POSICIONES,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2016,11,RX-COLUMNA DORSAL AP,Radiograf°a,2,2,0,0,2,0,0,0,0,2
2016,11,"RX-COLUMNA DORSAL AP, LATERLA Y 1 OBLICUA",Radiograf°a,1,1,0,0,1,0,0,0,0,1
2016,11,RX-COLUMNA DORSO LUMBAR AP Y LATERAL PARA ESCOLIOSIS,Radiograf°a,2,2,0,0,2,0,0,0,0,2
2016,11,RX-COLUMNA DORSOLUMBAR,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2016,11,RX-COLUMNA LUMBO-SACRA AP Y LATERAL,Radiograf°a,17,17,0,0,17,0,0,0,3,14
2016,11,"RX-COLUMNA LUMBO-SACRA COMPLETA, MINIMO 4 POSICIONES",Radiograf°a,1,1,0,0,1,0,0,0,0,1
2016,11,RX-COLUMNA LUMBOSACRA,Radiograf°a,5,4,1,0,5,0,0,0,1,4
2016,11,RX-CRANEO AP Y LATERAL,Radiograf°a,2,1,0,0,2,0,0,0,0,2
2016,11,RX-CR?NEO SIMPLE,Radiograf°a,2,2,0,0,2,0,0,0,0,2
2016,11,RX-CUELLO PARA TEJIDOS BLANDOS,Radiograf°a,2,2,0,0,2,0,0,0,1,1
2016,11,RX-ESCAPULA,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2016,11,RX-HOMBRO AP,Radiograf°a,4,4,0,0,4,0,0,0,1,3
2016,11,RX-HOMBRO AP Y OTRA PROYECCION,Radiograf°a,2,2,0,0,2,0,0,0,1,1
2016,11,RX-MANO (O AMBAS) 2 POSICIONES (AP Y OBLICUA),Radiograf°a,5,5,0,0,5,0,0,0,0,5
2016,11,RX-MU•ECA AP Y LATERAL,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2016,11,RX-PELVIS AP,Radiograf°a,2,2,0,0,2,0,0,0,0,2
2016,11,RX-PELVIS AP Y LATERAL,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2016,11,RX-PIE 2 POSICIONES,Radiograf°a,5,4,1,0,4,0,0,1,1,4
2016,11,RX-PIE UNA POSICION,Radiograf°a,2,1,1,0,2,0,0,0,0,2
2016,11,RX-RODILLA (AP Y LATERAL),Radiograf°a,10,8,2,0,10,0,0,0,1,9
2016,11,RX-SENOS PARANASALES,Radiograf°a,4,4,0,0,4,0,0,0,2,2
2016,11,RX-TOBILLO 2 POSICIONES (AP Y LATERAL),Radiograf°a,3,2,1,0,3,0,0,0,1,2
2016,11,RX-TORAX 2 POSICIONES (PA Y 1 OBLICUA / PA Y LATERAL),Radiograf°a,5,4,1,0,5,0,0,0,1,4
2016,11,RX-TORAX AP,Radiograf°a,5,5,0,0,5,0,0,0,0,5
2016,11,RX-TORAX PA,Radiograf°a,296,263,32,0,289,1,2,4,70,226
2016,11,SONOGRAFIA ABDOMINAL,Sonograf°a,161,150,11,0,158,0,0,3,41,120
2016,11,SONOGRAFIA DE CUELLO,Sonograf°a,9,7,2,0,7,0,1,1,1,8
2016,11,SONOGRAFIA DE MAMAS,Sonomamograf°a,500,444,44,0,481,3,1,15,8,492
2016,11,SONOGRAFIA DE TIROIDES,Sonograf°a,86,77,9,0,85,0,1,0,3,83
2016,11,SONOGRAFIA ESCROTAL (TESTICULO),Sonograf°a,5,5,0,0,5,0,0,0,5,0
2016,11,SONOGRAFIA PELVICA,Sonograf°a,61,57,4,0,60,0,0,1,18,43
2016,11,SONOGRAFIA PROSTATICA,Sonograf°a,27,24,2,0,27,0,0,0,27,0
2016,11,SONOGRAFIA TRANSVAGINAL,Sonograf°a,146,134,11,0,144,0,0,2,0,146
2016,11,TOMA DE MUESTRA PAPANICOLAOU,Cistoscop°a,5,4,1,0,5,0,0,0,0,5
2016,11,TOMOGRAFIA ABDOMEN,Tomograf°a,98,82,15,0,91,1,3,3,38,60
2016,11,TOMOGRAFIA COLUMNA CERVICAL,Tomograf°a,1,0,1,0,0,0,1,0,0,1
2016,11,TOMOGRAFIA COLUMNA DORSAL,Tomograf°a,4,3,0,0,4,0,0,0,2,2
2016,11,TOMOGRAFIA COLUMNA LUMBAR,Tomograf°a,5,4,0,0,5,0,0,0,3,2
2016,11,TOMOGRAFIA CRANEO,Tomograf°a,74,69,4,0,69,0,1,4,25,49
2016,11,TOMOGRAFIA CUELLO (LARINGE O PARTES BLANDAS),Tomograf°a,15,13,2,0,14,0,1,0,7,8
2016,11,TOMOGRAFIA OIDOS,Tomograf°a,1,1,0,0,1,0,0,0,1,0
2016,11,TOMOGRAFIA PELVIS,Tomograf°a,12,9,3,0,12,0,0,0,3,9
2016,11,TOMOGRAFIA SENOS PARA NASALES,Tomograf°a,6,5,1,0,6,0,0,0,1,5
2016,11,TOMOGRAFIA TORAX,Tomograf°a,58,49,8,0,55,0,1,2,22,36
2016,11,ULTRASONOGRAF?A DE PROSTATA TRANSRECTAL,Sonograf°a,3,3,0,0,3,0,0,0,3,0
2016,11,ULTRASONOGRAF?A DE TEJIDOS BLANDOS EN LAS EXTREMIDADES INFERIORES CON ,Sonograf°a,1,1,0,0,1,0,0,0,0,1
2016,11,ULTRASONOGRAF?A DE TEJIDOS BLANDOS EN LAS EXTREMIDADES SUPERIORES CON ,Sonograf°a,13,11,2,0,13,0,0,0,2,11
2016,11,VIDEO COLONOSCOP?A DIAGN?STICA (CON BIOPSIA),Rectocismoidoscopia,3,3,0,0,3,0,0,0,1,2
2016,12,BIOPSIA CERRADA (ENDOSCOPICA) DE ESTOMAGO SOD,Endoscop°as G†strica,1,1,0,0,1,0,0,0,0,1
2016,12,BIOPSIA POR TOMOGRAFIA ,Tomograf°a,11,7,4,0,11,0,0,0,8,3
2016,12,BIOPSIA SONODIRIGIDA DE CUELLO (GANGLIOS Y TIROIDES Y MASAS),Sonograf°a,1,1,0,0,1,0,0,0,1,0
2016,12,BIOPSIA SONODIRIGIDA DE MAMAS,Sonograf°a,43,37,4,0,43,0,0,0,2,41
2016,12,BIOPSIA SONODIRIGIDA DE MAMAS CON TRUCUT + AGUJA,Sonograf°a,2,2,0,0,2,0,0,0,0,2
2016,12,BIOPSIA SONODIRIGIDA DE PROSTATA,Sonograf°a,18,13,4,0,18,0,0,0,16,2
2016,12,BIOPSIA SONODIRIGIDA DE TIROIDES,Sonograf°a,21,17,4,0,21,0,0,0,0,21
2016,12,BIOPSIA SONODIRIGIDA PARTES BLANDAS (CON TRUCUT),Sonograf°a,4,3,1,0,4,0,0,0,3,1
2016,12,BIOPSIA TOMODIRIGIDA HEPATICA,Sonograf°a,1,1,0,0,1,0,0,0,0,1
2016,12,BIOPSIA-ASPIRADO MEDULA ?SEA,Otros servicios de im†genes,1,1,0,0,1,0,0,0,1,0
2016,12,CITOSCOPIA ,Cistoscop°a,3,3,0,0,3,0,0,0,1,2
2016,12,COLPOSCOPIA CON BIOPSIA,Colposcop°a,2,2,0,0,2,0,0,0,0,2
2016,12,COMPRESION FOCAL UNILATERAL,Otros servicios de im†genes,4,3,1,0,3,0,0,1,0,4
2016,12,DRENAJE ,Sonograf°a,1,1,0,0,1,0,0,0,1,0
2016,12,MAMOGRAFIA BILATERAL,Mamograf°a,311,280,27,0,302,0,2,7,2,309
2016,12,MARCAJE 12 PLACAS,Mamograf°a,5,4,1,0,5,0,0,0,0,5
2016,12,NASOFIBROLARINGOSCOPIA,Endoscop°as Aparato Respiratorio,4,4,0,0,4,0,0,0,3,1
2016,12,RX-ABDOMEN SIMPLE AP,Radiograf°a,6,6,0,0,6,0,0,0,3,3
2016,12,RX-CODO AP Y LATERAL,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2016,12,RX-COLUMNA CERVICAL AP,Radiograf°a,6,6,0,0,6,0,0,0,3,3
2016,12,RX-COLUMNA CERVICAL AP Y LATERAL,Radiograf°a,6,6,0,0,6,0,0,0,1,5
2016,12,RX-COLUMNA DORSAL 2 POSICIONES,Radiograf°a,2,2,0,0,2,0,0,0,1,1
2016,12,"RX-COLUMNA DORSAL AP, LATERLA Y 1 OBLICUA",Radiograf°a,3,3,0,0,3,0,0,0,1,2
2016,12,RX-COLUMNA DORSO LUMBAR AP Y LATERAL PARA ESCOLIOSIS,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2016,12,RX-COLUMNA LUMBO-SACRA AP Y LATERAL,Radiograf°a,23,22,1,0,22,0,0,1,8,15
2016,12,RX-COLUMNA LUMBOSACRA,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2016,12,RX-CRANEO AP Y LATERAL,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2016,12,RX-CUELLO PARA TEJIDOS BLANDOS,Radiograf°a,1,1,0,0,1,0,0,0,1,0
2016,12,RX-HOMBRO AP,Radiograf°a,4,4,0,0,4,0,0,0,2,2
2016,12,RX-HOMBRO AP Y OTRA PROYECCION,Radiograf°a,1,0,1,0,1,0,0,0,0,1
2016,12,"RX-HUMERO AP Y LATERAL, INCLUYENDO UNA ARTICULACION",Radiograf°a,1,0,1,0,1,0,0,0,0,1
2016,12,RX-MANO (O AMBAS) 2 POSICIONES (AP Y OBLICUA),Radiograf°a,2,1,1,0,2,0,0,0,0,2
2016,12,RX-PELVIS AP,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2016,12,RX-PELVIS AP Y LATERAL,Radiograf°a,2,2,0,0,2,0,0,0,1,1
2016,12,RX-PIE 2 POSICIONES,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2016,12,RX-RODILLA (AP Y LATERAL),Radiograf°a,5,5,0,0,5,0,0,0,3,2
2016,12,RX-SENOS PARANASALES,Radiograf°a,8,6,2,0,8,0,0,0,4,4
2016,12,RX-TIBIA Y PERONE (AP Y LATERAL),Radiograf°a,1,1,0,0,1,0,0,0,1,0
2016,12,RX-TOBILLO 2 POSICIONES (AP Y LATERAL),Radiograf°a,3,2,1,0,3,0,0,0,1,2
2016,12,RX-TORAX 2 POSICIONES (PA Y 1 OBLICUA / PA Y LATERAL),Radiograf°a,10,10,0,0,8,0,0,2,0,10
2016,12,RX-TORAX AP,Radiograf°a,5,5,0,0,4,0,1,0,2,3
2016,12,RX-TORAX PA,Radiograf°a,250,223,25,0,243,0,1,6,59,191
2016,12,SONOGRAFIA ABDOMINAL,Sonograf°a,85,81,4,0,83,0,0,2,14,71
2016,12,SONOGRAFIA DE CUELLO,Sonograf°a,3,2,1,0,3,0,0,0,2,1
2016,12,SONOGRAFIA DE MAMAS,Sonomamograf°a,315,283,30,0,307,0,1,7,2,313
2016,12,SONOGRAFIA DE TIROIDES,Sonograf°a,50,45,4,0,48,0,0,2,1,49
2016,12,SONOGRAFIA PELVICA,Sonograf°a,30,28,2,0,30,0,0,0,6,24
2016,12,SONOGRAFIA PROSTATICA,Sonograf°a,10,10,0,0,10,0,0,0,10,0
2016,12,SONOGRAFIA TRANSVAGINAL,Sonograf°a,89,80,9,0,88,0,0,1,0,89
2016,12,TOMA DE MUESTRA PAPANICOLAOU,Cistoscop°a,9,8,1,0,9,0,0,0,0,9
2016,12,TOMOGRAFIA ABDOMEN,Tomograf°a,100,89,11,0,97,0,2,1,35,65
2016,12,TOMOGRAFIA COLUMNA LUMBAR,Tomograf°a,12,11,1,0,12,0,0,0,2,10
2016,12,TOMOGRAFIA CRANEO,Tomograf°a,60,54,5,0,59,0,0,1,22,38
2016,12,TOMOGRAFIA CUELLO (LARINGE O PARTES BLANDAS),Tomograf°a,21,19,2,0,21,0,0,0,15,6
2016,12,TOMOGRAFIA EXTREMIDADES INFERIORES,Tomograf°a,1,1,0,0,1,0,0,0,1,0
2016,12,TOMOGRAFIA ORBITA,Tomograf°a,1,0,1,0,1,0,0,0,1,0
2016,12,TOMOGRAFIA PELVIS,Tomograf°a,12,12,0,0,12,0,0,0,3,9
2016,12,TOMOGRAFIA SENOS PARA NASALES,Tomograf°a,7,6,1,0,7,0,0,0,1,6
2016,12,TOMOGRAFIA TORAX,Tomograf°a,52,46,6,0,49,0,2,1,15,37
2016,12,TOMOGRAFIA TORAX Y ABDOMEN,Tomograf°a,1,1,0,0,1,0,0,0,0,1
2016,12,ULTRASONOGRAF?A DE PROSTATA TRANSRECTAL,Sonograf°a,2,2,0,0,2,0,0,0,1,1
2016,12,ULTRASONOGRAF?A DE TEJIDOS BLANDOS EN LAS EXTREMIDADES INFERIORES CON ,Sonograf°a,2,2,0,0,2,0,0,0,1,1
2016,12,ULTRASONOGRAF?A DE TEJIDOS BLANDOS EN LAS EXTREMIDADES SUPERIORES CON ,Sonograf°a,4,4,0,0,4,0,0,0,0,4
2016,12,ULTRASONOGRAFIA DIAGNOSTICA DE GLANDULAS SALIVALES CON TRANSDUCTOR DE ,Sonograf°a,1,0,1,0,1,0,0,0,0,1
2016,12,ULTRASONOGRAFIAS DIAGNOSTICAS DE TEJIDOS BLANDOS DE PARED ABDOMINAL Y ,Sonograf°a,1,0,1,0,1,0,0,0,0,1
2016,12,UTRASONOGRAFIA PELVICA GINECOLOGICA TRANSABDOMINAL,Sonograf°a,1,1,0,0,1,0,0,0,0,1
2016,12,VIDEO COLONOSCOP?A DIAGN?STICA,Rectocismoidoscopia,1,1,0,0,1,0,0,0,0,1
2017,1,BIOPSIA POR TOMOGRAFIA ,Tomograf°a,1,1,0,0,1,0,0,0,0,1
2017,1,BIOPSIA SONODIRIGIDA CUELLO (GANGLIOS Y TIROIDES Y MASAS),Sonograf°a,1,1,0,0,1,0,0,0,0,1
2017,1,BIOPSIA SONODIRIGIDA DE CUELLO (GANGLIOS Y TIROIDES Y MASAS),Sonograf°a,1,0,1,0,1,0,0,0,0,1
2017,1,BIOPSIA SONODIRIGIDA DE MAMAS,Sonograf°a,16,14,2,0,16,0,0,0,0,16
2017,1,BIOPSIA SONODIRIGIDA DE PROSTATA,Sonograf°a,17,14,3,0,17,0,0,0,17,0
2017,1,BIOPSIA SONODIRIGIDA DE TIROIDES,Sonograf°a,33,22,10,0,33,0,0,0,1,32
2017,1,BIOPSIA SONODIRIGIDA PARTES BLANDAS (CON TRUCUT),Sonograf°a,5,5,0,0,5,0,0,0,2,3
2017,1,BIOPSIA TOMODIRIGIDA HEPATICA,Sonograf°a,5,4,1,0,5,0,0,0,1,4
2017,1,CITOSCOPIA ,Cistoscop°a,9,6,3,0,8,0,1,0,2,7
2017,1,COLPOSCOPIA CON BIOPSIA,Colposcop°a,3,3,0,0,3,0,0,0,0,3
2017,1,COMPRESION FOCAL UNILATERAL,Otros servicios de im†genes,9,8,1,0,9,0,0,0,0,9
2017,1,CONIZACION ASA DIAMETRICA EN CONSULTORIO,Colposcop°a,1,1,0,0,1,0,0,0,0,1
2017,1,DRENAJE ,Sonograf°a,1,1,0,0,1,0,0,0,1,0
2017,1,DRENAJE PERCUTANEO DE ABSCESOS Y COLECCIONES LIQUIDA,Sonograf°a,1,1,0,0,1,0,0,0,0,1
2017,1,ESTUDIO DE COLORACION BASICA EN CITOLOGIA CERVICOVAGINAL (PAPANICOLAU),Otros servicios de im†genes,3,3,0,0,3,0,0,0,0,3
2017,1,MAMOGRAFIA BILATERAL,Mamograf°a,280,245,29,0,276,1,1,2,1,279
2017,1,MARCAJE 12 PLACAS,Mamograf°a,1,1,0,0,1,0,0,0,0,1
2017,1,NASOFIBROLARINGOSCOPIA,Endoscop°as Aparato Respiratorio,2,2,0,0,2,0,0,0,0,2
2017,1,RX-ABDOMEN SIMPLE AP,Radiograf°a,8,7,1,0,6,0,1,1,0,8
2017,1,RX-CADERA COMPARATIVA,Radiograf°a,1,1,0,0,1,0,0,0,1,0
2017,1,RX-CODO AP Y LATERAL,Radiograf°a,2,1,1,0,2,0,0,0,1,1
2017,1,RX-COLUMNA CERVICAL AP Y LATERAL,Radiograf°a,4,4,0,0,4,0,0,0,1,3
2017,1,RX-COLUMNA DORSAL 2 POSICIONES,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2017,1,RX-COLUMNA DORSAL AP,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2017,1,"RX-COLUMNA DORSAL AP, LATERLA Y 1 OBLICUA",Radiograf°a,2,2,0,0,2,0,0,0,0,2
2017,1,RX-COLUMNA DORSO LUMBAR AP Y LATERAL PARA ESCOLIOSIS,Radiograf°a,3,3,0,0,3,0,0,0,0,3
2017,1,RX-COLUMNA DORSOLUMBAR,Radiograf°a,1,1,0,0,1,0,0,0,1,0
2017,1,RX-COLUMNA LUMBO-SACRA AP Y LATERAL,Radiograf°a,18,18,0,0,18,0,0,0,3,15
2017,1,"RX-COLUMNA LUMBO-SACRA COMPLETA, MINIMO 4 POSICIONES",Radiograf°a,2,2,0,0,2,0,0,0,0,2
2017,1,RX-COLUMNA LUMBOSACRA,Radiograf°a,2,2,0,0,2,0,0,0,1,1
2017,1,RX-CRANEO AP Y LATERAL,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2017,1,RX-CUELLO PARA TEJIDOS BLANDOS,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2017,1,RX-FEMUR (MUSLO) INCLUYENDO UNA ARTICULACION AP Y LATERAL,Radiograf°a,3,0,3,0,3,0,0,0,2,1
2017,1,RX-FEMUR (MUSLO) UNA POSICION,Radiograf°a,2,2,0,0,2,0,0,0,1,1
2017,1,RX-HOMBRO AP,Radiograf°a,4,4,0,0,4,0,0,0,1,3
2017,1,"RX-HUMERO AP Y LATERAL, INCLUYENDO UNA ARTICULACION",Radiograf°a,3,3,0,0,2,0,0,1,2,1
2017,1,RX-MANO (O AMBAS) 2 POSICIONES (AP Y OBLICUA),Radiograf°a,2,2,0,0,2,0,0,0,0,2
2017,1,RX-PELVIS AP,Radiograf°a,3,1,2,0,3,0,0,0,2,1
2017,1,RX-PIE 2 POSICIONES,Radiograf°a,2,2,0,0,2,0,0,0,2,0
2017,1,RX-RODILLA (AP Y LATERAL),Radiograf°a,11,9,2,0,11,0,0,0,5,6
2017,1,RX-SENOS PARANASALES,Radiograf°a,3,3,0,0,3,0,0,0,1,2
2017,1,RX-TIBIA Y PERONE (AP Y LATERAL),Radiograf°a,3,2,1,0,3,0,0,0,2,1
2017,1,RX-TORAX 2 POSICIONES (PA Y 1 OBLICUA / PA Y LATERAL),Radiograf°a,7,7,0,0,7,0,0,0,0,7
2017,1,RX-TORAX PA,Radiograf°a,270,230,39,0,263,1,2,4,54,216
2017,1,SONOGRAFIA ABDOMINAL,Sonograf°a,136,122,13,0,131,0,1,4,34,102
2017,1,SONOGRAFIA DE CUELLO,Sonograf°a,5,4,1,0,5,0,0,0,1,4
2017,1,SONOGRAFIA DE MAMAS,Sonomamograf°a,416,357,52,0,405,2,0,9,5,411
2017,1,SONOGRAFIA DE TIROIDES,Sonograf°a,84,72,10,0,79,1,2,2,5,79
2017,1,SONOGRAFIA ESCROTAL (TESTICULO),Sonograf°a,1,1,0,0,1,0,0,0,1,0
2017,1,SONOGRAFIA PELVICA,Sonograf°a,73,63,10,0,70,0,1,2,17,56
2017,1,SONOGRAFIA PROSTATICA,Sonograf°a,17,17,0,0,16,0,1,0,17,0
2017,1,SONOGRAFIA TRANSVAGINAL,Sonograf°a,115,105,8,0,111,0,2,2,1,114
2017,1,TOMA DE MUESTRA PAPANICOLAOU,Cistoscop°a,15,13,2,0,15,0,0,0,0,15
2017,1,TOMOGRAFIA ABDOMEN,Tomograf°a,87,71,14,0,85,0,0,2,27,60
2017,1,TOMOGRAFIA COLUMNA CERVICAL,Tomograf°a,2,1,1,0,2,0,0,0,0,2
2017,1,TOMOGRAFIA COLUMNA LUMBAR,Tomograf°a,4,4,0,0,4,0,0,0,0,4
2017,1,TOMOGRAFIA CRANEO,Tomograf°a,62,55,5,0,60,0,0,2,19,43
2017,1,TOMOGRAFIA CUELLO (LARINGE O PARTES BLANDAS),Tomograf°a,16,12,3,0,15,1,0,0,6,10
2017,1,TOMOGRAFIA OIDOS,Tomograf°a,1,1,0,0,1,0,0,0,0,1
2017,1,TOMOGRAFIA PELVIS,Tomograf°a,8,8,0,0,8,0,0,0,4,4
2017,1,TOMOGRAFIA SENOS PARA NASALES,Tomograf°a,7,5,2,0,7,0,0,0,3,4
2017,1,TOMOGRAFIA TORAX,Tomograf°a,71,57,13,0,71,0,0,0,25,46
2017,1,ULTRASONOGRAF?A DE PROSTATA TRANSRECTAL,Sonograf°a,3,3,0,0,3,0,0,0,3,0
2017,1,ULTRASONOGRAF?A DE TEJIDOS BLANDOS EN LAS EXTREMIDADES INFERIORES CON ,Sonograf°a,5,5,0,0,5,0,0,0,1,4
2017,1,ULTRASONOGRAF?A DE TEJIDOS BLANDOS EN LAS EXTREMIDADES SUPERIORES CON ,Sonograf°a,8,8,0,0,8,0,0,0,3,5
2017,1,ULTRASONOGRAFIAS DIAGNOSTICAS DE TEJIDOS BLANDOS DE PARED ABDOMINAL Y ,Sonograf°a,2,2,0,0,2,0,0,0,1,1
2017,1,UTRASONOGRAFIA PELVICA GINECOLOGICA TRANSVAGINAL,Sonograf°a,1,1,0,0,1,0,0,0,0,1
2017,2,BIOPSIA POR TOMOGRAFIA ,Tomograf°a,10,4,5,0,8,0,0,2,2,8
2017,2,BIOPSIA SONODIRIGIDA DE MAMAS,Sonograf°a,25,19,5,0,25,0,0,0,0,25
2017,2,BIOPSIA SONODIRIGIDA DE MAMAS CON TRUCUT + AGUJA,Sonograf°a,8,6,2,0,8,0,0,0,0,8
2017,2,BIOPSIA SONODIRIGIDA DE PROSTATA,Sonograf°a,19,16,2,0,19,0,0,0,18,1
2017,2,BIOPSIA SONODIRIGIDA DE TIROIDES,Sonograf°a,28,21,7,0,27,0,1,0,3,25
2017,2,BIOPSIA SONODIRIGIDA PARTES BLANDAS (CON TRUCUT),Sonograf°a,5,3,1,0,5,0,0,0,0,5
2017,2,BIOPSIA TOMODIRIGIDA HEPATICA,Sonograf°a,4,4,0,0,2,1,0,1,2,2
2017,2,BIOPSIA-ASPIRADO MEDULA ?SEA,Otros servicios de im†genes,1,0,1,0,1,0,0,0,0,1
2017,2,CITOSCOPIA ,Cistoscop°a,15,11,4,0,15,0,0,0,4,11
2017,2,COLPOSCOPIA CON BIOPSIA,Colposcop°a,4,2,2,0,4,0,0,0,0,4
2017,2,COMPRESION FOCAL UNILATERAL,Otros servicios de im†genes,7,3,4,0,7,0,0,0,1,6
2017,2,DRENAJE ,Sonograf°a,1,1,0,0,1,0,0,0,1,0
2017,2,DRENAJE PERCUTANEO DE ABSCESOS Y COLECCIONES LIQUIDA,Sonograf°a,5,5,0,0,5,0,0,0,0,5
2017,2,ESTUDIO DE COLORACION BASICA EN CITOLOGIA CERVICOVAGINAL (PAPANICOLAU),Otros servicios de im†genes,8,7,1,0,8,0,0,0,0,8
2017,2,MAMOGRAFIA BILATERAL,Mamograf°a,331,292,34,0,325,0,1,5,2,329
2017,2,MARCAJE 12 PLACAS,Mamograf°a,2,2,0,0,2,0,0,0,0,2
2017,2,MARCAJE POR SONOGRAFIA,Sonograf°a,1,0,1,0,1,0,0,0,0,1
2017,2,NASOFIBROLARINGOSCOPIA,Endoscop°as Aparato Respiratorio,7,7,0,0,7,0,0,0,2,5
2017,2,RX-ABDOMEN SIMPLE 2 POSICIONES,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2017,2,RX-ABDOMEN SIMPLE AP,Radiograf°a,4,4,0,0,4,0,0,0,1,3
2017,2,RX-CADERA COMPARATIVA,Radiograf°a,7,6,1,0,7,0,0,0,4,3
2017,2,RX-CARA (CADA POSICION),Radiograf°a,1,1,0,0,1,0,0,0,0,1
2017,2,RX-CODO AP Y LATERAL,Radiograf°a,3,2,1,0,3,0,0,0,1,2
2017,2,RX-COLUMNA CERVICAL AP,Radiograf°a,2,2,0,0,2,0,0,0,0,2
2017,2,RX-COLUMNA CERVICAL AP LAT Y OBLICUA,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2017,2,RX-COLUMNA CERVICAL AP Y LATERAL,Radiograf°a,4,4,0,0,4,0,0,0,1,3
2017,2,RX-COLUMNA DORSAL AP,Radiograf°a,2,1,1,0,2,0,0,0,0,2
2017,2,"RX-COLUMNA DORSAL AP, LATERLA Y 1 OBLICUA",Radiograf°a,1,1,0,0,1,0,0,0,0,1
